index,id,artist,asciiName,attractionLights,availability,boosterTypes,borderColor,cardKingdomEtchedId,cardKingdomFoilId,cardKingdomId,cardParts,cardsphereId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceFlavorName,faceManaValue,faceName,finishes,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isFunny,isOnlineOnly,isOversized,isPromo,isRebalanced,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,language,layout,leadershipSkills,life,loyalty,manaCost,manaValue,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalPrintings,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,rebalancedPrintings,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerEtchedProductId,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
62810,62811,Nicholas Gregory,,,"arena,mtgo,paper",draft,black,,244856,244559,,76075,G,,G,2.0,,12487.0,,,,,"nonfoil,foil",,"""Quandrix is running out of time. If they're going to capture the Witherbloom mascot, they need something big here.""
—Cremik, Mage Tower commentator",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{1}{G},2.0,558091,339141,76515,c2110102-3503-5032-8d3a-1a2fcd376e33,,88721,513599,Big Play,122,,,Target creature gets +2/+2 and gains reach until end of turn. Put a +1/+1 counter on it.,Instant,,,STX,,"{'cardKingdom': 'https://mtgjson.com/links/718661585bb5127d', 'cardKingdomFoil': 'https://mtgjson.com/links/a5f57fe7f5c65658', 'cardmarket': 'https://mtgjson.com/links/1a04a5a8f62ea11c', 'tcgplayer': 'https://mtgjson.com/links/208e255fdf5b4ee5'}",common,,9016d667-50a9-4093-9a99-b34dcdafe60b,ee8818c7-d34f-40cc-915a-8fcc6cfb423f,607425ac-9e90-4c9e-88bf-72f8a76cce97,,STX,,,,,,235988,Target creature gets +2/+2 and gains reach until end of turn. Put a +1/+1 counter on it.,,Instant,Instant,01b6e372-397c-5938-9af1-a792b451e841,,
62901,62902,Tyler Jacobson,,,"arena,mtgo,paper",draft,black,,244588,243823,,75594,"G,U",,"G,U",3.0,,5579.0,,,,,"nonfoil,foil",,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Scry,English,normal,"{'brawl': False, 'commander': False, 'oathbreaker': True}",,2,{1}{G}{U},3.0,554113,337363,76604,9f36468c-cafc-5ca8-80b1-5fd95918f504,,88899,513688,"Kasmina, Enigma Sage",196,,,"Each other planeswalker you control has the loyalty abilities of Kasmina, Enigma Sage.
+2: Scry 1.
−X: Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it.
−8: Search your library for an instant or sorcery card that shares a color with this planeswalker, exile that card, then shuffle. You may cast that card without paying its mana cost.",Legendary Planeswalker — Kasmina,,,"PRM,PSTX,STX",,"{'cardKingdom': 'https://mtgjson.com/links/34f50930595d6222', 'cardKingdomFoil': 'https://mtgjson.com/links/ba11ed69da3b74f6', 'cardmarket': 'https://mtgjson.com/links/86b140f3de4d1ad7', 'tcgplayer': 'https://mtgjson.com/links/0da34be5dc9633c9'}",mythic,,178bf300-38cf-4ab2-9e66-6fcaa112b649,cb0ecc6b-5f73-47ab-877b-a32e9fdd4a99,06425cb9-d157-4155-a727-78656df12458,oval,STX,,,Kasmina,Legendary,,234961,"Each other planeswalker you control has the loyalty abilities of Kasmina, Enigma Sage.
[+2]: Scry 1.
[−X]: Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it.
[−8]: Search your library for an instant or sorcery card that shares a color with this planeswalker, exile that card, then shuffle. You may cast that card without paying its mana cost.",,Legendary Planeswalker — Kasmina,Planeswalker,021c5b4a-120d-501a-b3c9-c29d94adb830,fdc4c759-e3e7-50b8-b316-359a9e552145,
62917,62918,Zoltan Boros,,,"arena,mtgo,paper",draft,black,,244596,243843,,75652,"B,G",,"B,G",3.0,,9094.0,,,,,"nonfoil,foil",,"""Step 1: Put the pests in mud.
""Step 2: Wait.""
—*Gyome's Guide to Pest Breeding*",lesson,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{1}{B/G}{B/G},3.0,556356,338656,76619,9c95d144-7fbf-5f7c-805a-2b3a4cae9e51,,88929,513703,Pest Summoning,211,,,"Create two 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life.""",Sorcery — Lesson,,,STX,,"{'cardKingdom': 'https://mtgjson.com/links/6948df360d27d338', 'cardKingdomFoil': 'https://mtgjson.com/links/209e7abf6e999978', 'cardmarket': 'https://mtgjson.com/links/04ec1e91764916af', 'tcgplayer': 'https://mtgjson.com/links/d733b0a7554f7960'}",common,,6267e19a-a777-4767-8433-86b6624362b6,823d9c32-238f-4bfd-ae79-2adb2b308e08,f6e0cb77-4115-4948-8e1e-fdb774b1b254,,STX,,,Lesson,,,235124,"Create two 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life.""",,Sorcery — Lesson,Sorcery,0194f654-381c-5aea-97c8-bd0f80e7851a,,witherbloom
63007,63008,YW Tang,,,"arena,mtgo,paper",,black,,244934,244502,,76280,U,,U,3.0,,13739.0,,,,,"nonfoil,foil",,,extendedart,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Flying,Learn",English,normal,,,,{2}{U},3.0,558054,339077,,e9d0c5c8-dedd-5858-892f-0f735f97ad0e,,,516883,Dream Strix,296,,,"Flying
When Dream Strix becomes the target of a spell, sacrifice it.
When Dream Strix dies, learn.",Creature — Bird Illusion,,3,"PRM,PSTX,STX",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/b040132ce8406057', 'cardKingdomFoil': 'https://mtgjson.com/links/832ab61054becfe3', 'cardmarket': 'https://mtgjson.com/links/1f997adb5964a74b', 'tcgplayer': 'https://mtgjson.com/links/2c51c7257b41ea81'}",rare,,2d9f0734-7bdf-4d06-b1ac-15919fb7bce3,11b66293-73aa-41a5-a594-d11d0109e768,bfd6a73e-d126-4afe-99db-98cf716a1772,oval,STX,,,"Bird,Illusion",,,236012,"Flying
When Dream Strix becomes the target of a spell, sacrifice it.
When Dream Strix dies, learn. (You may reveal a Lesson card you own from outside the game and put it into your hand, or discard a card to draw a card.)",2,Creature — Bird Illusion,Creature,01fa4980-ddc3-51f6-a234-3d83395878bf,c9f36082-28ae-56b5-b936-bf6621d031a1,
63207,63208,Anson Maddocks,,,paper,draft,white,,,,,,B,,B,2.0,,12502.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,English,normal,,,,{B}{B},2.0,16793,,,bca1577a-e287-5af4-a66a-6c646dcc9a4e,,,,Deathgrip,101,,,,,,,"2ED,30A,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,ME4,SUM",,{'tcgplayer': 'https://mtgjson.com/links/692abba94178463d'},uncommon,,5742739a-b257-496c-b345-d4e43b073a4e,b23db241-50c7-4505-9784-2f26a224f373,20ae75a7-14ca-4366-af0a-3f3f02159f3f,,SUM,,,,,,211794,{B}{B}: Counter target green spell.,,Enchantment,Enchantment,0299b688-582f-594f-a875-c27a14d03d8a,,
63292,63293,Jeff A. Menges,,,paper,draft,white,,,,,,G,,G,2.0,,14889.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Enchant,English,normal,,,,{1}{G},2.0,16709,,,b14de889-a181-5d35-a9da-a240a9706ab8,,,,Aspect of Wolf,186,,,,,,,"2ED,30A,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,PZ2,SUM",,{'tcgplayer': 'https://mtgjson.com/links/56ad29cafd5a96f0'},rare,,a20d7ce0-e57d-4403-b27a-e98e2210fed4,e31bc7be-9082-475c-9fb6-7336354ad1e2,77b7277d-90a1-4774-a998-8c35c3f94e4a,,SUM,,,Aura,,,211902,"Enchant creature
Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.",,Enchantment — Aura,Enchantment,01dd8c5a-5de9-537d-9187-3bcb573a0ec2,,
63315,63316,Anson Maddocks,,,paper,draft,white,,,,,,G,,G,1.0,,21567.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Enchant,English,normal,,,,{G},1.0,16686,,,0b0c5df7-e1b1-5118-972e-0e99c6470c04,,,,Living Artifact,209,,,,,,,"2ED,30A,3ED,4BB,4ED,5ED,CED,CEI,FBB,LEA,LEB,SUM",,{'tcgplayer': 'https://mtgjson.com/links/b4750ea5f72bc3a0'},rare,,d7ca8c1d-866f-4ffb-adcb-924aba8f59a9,7ecb5344-b3aa-4bdc-bdd3-a08012c046d9,4ff9af56-ac18-4966-9e48-183e1ca1c2d0,,SUM,,,Aura,,,211950,"Enchant artifact
Whenever you're dealt damage, put that many vitality counters on Living Artifact.
At the beginning of your upkeep, you may remove a vitality counter from Living Artifact. If you do, you gain 1 life.",,Enchantment — Aura,Enchantment,00aded64-a558-5945-8909-6134d1172cc9,,
63318,63319,Anson Maddocks,,,paper,draft,white,,,,,,G,,G,3.0,,6103.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Enchant,English,normal,,,,{1}{G}{G},3.0,16683,,,f12f6928-e679-5851-a19e-11b19e0326a3,,,,Lure,212,,,,,,,"10E,2ED,30A,3ED,4BB,4ED,5ED,6ED,7ED,8ED,CED,CEI,CHK,FBB,ICE,IMA,LEA,LEB,M12,MB1,MMQ,PSAL,SUM",,{'tcgplayer': 'https://mtgjson.com/links/e505dd07fa9408b8'},uncommon,,7860fb3b-065d-4965-add5-55c7375e794e,a0865e0d-5699-4545-b3ed-27071c481e41,7a7425ba-4478-4bc4-855f-abf947ea4fa2,,SUM,,,Aura,,,211955,"Enchant creature
All creatures able to block enchanted creature do so.",,Enchantment — Aura,Enchantment,01f9eaf1-6a01-5b3b-bc8a-ad9b91108fc6,,
63390,63391,Cornelius Brudi,,,paper,draft,white,,,,,,"R,W",,,0.0,,514.0,,,,,nonfoil,,,,1993,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,English,normal,,,,,0.0,16926,,,e9fb2424-5ba3-5706-ae6b-28339a1082de,,,,Plateau,284,,,,,,,"2ED,30A,3ED,CED,CEI,FBB,LEA,LEB,ME3,ME4,OLGC,PRM,SUM,VMA",,{'tcgplayer': 'https://mtgjson.com/links/cb11765e2cfc92b8'},rare,,2ff721e2-b12a-4cd1-b846-fccd61c6b69b,f842b7c7-7613-4453-9fe1-b45e1a31e56e,c7a15ca4-085f-4d92-8387-c3711c04c8fa,,SUM,,,"Mountain,Plains",,,211749,({T}: Add {R} or {W}.),,Land — Mountain Plains,Land,0301ccf1-8ff9-5103-aec7-bbfefe91f7bf,,
63790,63791,Tomasz Jedruszek,,,"arena,mtgo,paper",draft,black,,231201,230945,,65116,W,,W,2.0,,3714.0,,,,,"nonfoil,foil",,An infinite journey in an infinitesimal time.,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{1}{W},2.0,432069,292089,70527,deadcd3e-df07-5c71-84ef-47f129b705eb,,79156,476267,Flicker of Fate,16,,,"Exile target creature or enchantment, then return it to the battlefield under its owner's control.",Instant,,,THB,,"{'cardKingdom': 'https://mtgjson.com/links/18243e6f51bafe32', 'cardKingdomFoil': 'https://mtgjson.com/links/9514b0125c533830', 'cardmarket': 'https://mtgjson.com/links/470fa05bef2481e7', 'tcgplayer': 'https://mtgjson.com/links/b44e2d81302f68f7'}",common,,59e19bac-176c-4e37-bfc8-27c00de7c37f,5fa22c4e-66da-446b-9637-aafb4e95d14b,d5b9d250-92f5-40d8-b962-4ae4adb466c8,,THB,,,,,,207097,"Exile target creature or enchantment, then return it to the battlefield under its owner's control.",,Instant,Instant,022c745c-b45c-5645-8689-17a7a06f94dd,,
63804,63805,Piotr Dura,,,"arena,mtgo,paper",draft,black,,231116,230811,,65284,W,,W,3.0,,6717.0,,,,,"nonfoil,foil",,"""My time will come, when every soul will bask in my glory and obey my law.""",,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flash,Scry",English,normal,,,,{2}{W},3.0,430544,291089,70541,7a393a56-b5ca-5a08-a417-d633e7601381,,79184,476281,Omen of the Sun,30,,,"Flash
When Omen of the Sun enters the battlefield, create two 1/1 white Human Soldier creature tokens and you gain 2 life.
{2}{W}, Sacrifice Omen of the Sun: Scry 2.",Enchantment,,,THB,,"{'cardKingdom': 'https://mtgjson.com/links/0ac1ce36fe02a919', 'cardKingdomFoil': 'https://mtgjson.com/links/32c4b04e2a7b6ca6', 'cardmarket': 'https://mtgjson.com/links/aa02794c2801fc63', 'tcgplayer': 'https://mtgjson.com/links/b083726d5ae5e8ad'}",common,,86586fe3-1a6e-4648-b3ff-b0d9340e66ff,c7f12f34-3d3b-4595-bf9d-98c19809fa12,08740dda-0629-4b6f-bbcc-c8088105b5e7,,THB,,,,,,206784,"Flash
When Omen of the Sun enters the battlefield, create two 1/1 white Human Soldier creature tokens and you gain 2 life.
{2}{W}, Sacrifice Omen of the Sun: Scry 2.",,Enchantment,Enchantment,00234fb5-1fea-5993-8303-ab1bd0bb2e9e,,
63930,63931,Aleksi Briclot,,,"arena,mtgo,paper",draft,black,,231077,230750,,65387,R,,R,3.0,,13370.0,,,,,"nonfoil,foil",,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Haste,English,normal,,,,{2}{R},3.0,430164,290849,70667,6984d2a7-0e34-5a14-9ab9-63e18774d5b0,,79436,476407,Storm Herald,156,,,"Haste
When Storm Herald enters the battlefield, return any number of Aura cards from your graveyard to the battlefield attached to creatures you control. Exile those Auras at the beginning of your next end step. If those Auras would leave the battlefield, exile them instead of putting them anywhere else.",Creature — Human Shaman,,3,"PRM,PTHB,THB",,"{'cardKingdom': 'https://mtgjson.com/links/cd6795ae3c435eb9', 'cardKingdomFoil': 'https://mtgjson.com/links/82a4e52eb6dd698c', 'cardmarket': 'https://mtgjson.com/links/fea719a0925cec5f', 'tcgplayer': 'https://mtgjson.com/links/d9ee14d3391d90b7'}",rare,,e0594aa2-1c53-4271-a0d0-9002c07f3697,1acb6c0d-3ccf-4e8f-bb72-735b1bf9f472,1692602a-0c44-485c-aadc-c9c70ed70ea8,oval,THB,,,"Human,Shaman",,,206653,"Haste
When Storm Herald enters the battlefield, return any number of Aura cards from your graveyard to the battlefield attached to creatures you control. Exile those Auras at the beginning of your next end step. If those Auras would leave the battlefield, exile them instead of putting them anywhere else.",2,Creature — Human Shaman,Creature,022eb4c1-4216-5443-84e1-3743bcf6e19a,8dde3391-41f8-5d17-9ce6-542f05ac6cb2,
64023,64024,Adam Paquette,,,"arena,mtgo,paper",draft,black,,231192,230924,,65468,,,,0.0,,4064.0,,,,,"nonfoil,foil",,"""Callaphe gazed on the coastline,
certain her destiny called her
here, where the mist-shrouded rocks sang,
promising glories undreamed of.""
—*The Callapheia*",,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,English,normal,,,,,0.0,431959,208822,70760,59d78c74-f5c9-588d-b4e7-7b92f62f634c,,79622,476500,Unknown Shores,249,,,"{T}: Add {C}.
{1}, {T}: Add one mana of any color.",Land,,,"OGW,THB,THS,XLN",,"{'cardKingdom': 'https://mtgjson.com/links/168aa752c69fe9ba', 'cardKingdomFoil': 'https://mtgjson.com/links/82986f653bedeffe', 'cardmarket': 'https://mtgjson.com/links/884a2fc5ce914b87', 'tcgplayer': 'https://mtgjson.com/links/60f44ed3a50f50b2'}",common,,492181e4-5825-45d4-b8a1-37f29c32a845,abaf6814-b08f-48a9-9ba3-9020f36b84ab,82c5ec8e-27be-475a-9921-ad61209fd022,,THB,,,,,,207068,"{T}: Add {C}.
{1}, {T}: Add one mana of any color.",,Land,Land,00f6a8fe-62d8-5996-9ad6-e4e0577a3ab7,,
64087,64088,Mathias Kollros,,,"arena,mtgo,paper",,black,,231334,230857,,65539,B,,B,1.0,,2843.0,,,,,"nonfoil,foil",,,extendedart,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,English,normal,,,,{X}{B},1.0,430909,291104,,5d3b726f-8dea-5b4a-a81a-aa9c98c5affb,,,,Erebos's Intervention,313,,,,,,,"PRM,PTHB,THB",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/1733e962e6875bcb', 'cardKingdomFoil': 'https://mtgjson.com/links/6cc9483c0d198b20', 'cardmarket': 'https://mtgjson.com/links/4450fe620cab078c', 'tcgplayer': 'https://mtgjson.com/links/e3574c1d9ec43574'}",rare,,a5e0691a-7a97-497c-9b57-6a8afa156d87,c30b3225-13b4-4f29-b4c9-a4273d9d9a8e,e078585e-7058-4746-a884-3c9a14630a1b,oval,THB,,,,,,206847,"Choose one —
• Target creature gets -X/-X until end of turn. You gain X life.
• Exile up to twice X target cards from graveyards.",,Instant,Instant,01901d2d-02f4-5a9e-9ceb-8ac94ed2ad28,3e280979-2766-5e5f-ae33-47e49631c7d2,
64139,64140,Chuck Lukacs,,,paper,,black,,,,,,,,,0.0,,,,,,,nonfoil,,,,2003,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,English,normal,,,,,0.0,265330,,,b9b073c8-64eb-5c55-add4-fcd5e1f444fc,,,,The Slayer,3,,,,,,,THP1,instore,{'tcgplayer': 'https://mtgjson.com/links/4e904c57809c3712'},common,,5a12f3e3-5708-4d14-a1ed-600232002266,2005f16e-3441-478b-92c4-37eb81801c62,10bca1c1-de28-4fbb-8439-31bfed5d52d7,,THP1,,,,,,96912,You start the game with an additional 7 life.,,Hero,Hero,034f6e04-118b-51d9-be8f-bbb7009862f6,,herospath
64157,64158,Aaron Miller,,,"mtgo,paper",draft,black,,191483,191144,,43635,W,,W,1.0,,10053.0,,,,,"nonfoil,foil",,,,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Enchant,English,normal,,,,{W},1.0,264022,208624,,97332c42-1cea-5774-9c0c-e614085203ff,50253,50252,373521,Chained to the Rocks,4,,,"Enchant Mountain you control
When Chained to the Rocks enters the battlefield, exile target creature an opponent controls until Chained to the Rocks leaves the battlefield. (That creature returns under its owner's control.)",Enchantment — Aura,,,THS,,"{'cardKingdom': 'https://mtgjson.com/links/fe448ad5a3717ce7', 'cardKingdomFoil': 'https://mtgjson.com/links/d7635668a7495913', 'cardmarket': 'https://mtgjson.com/links/ee39617dce7663ad', 'tcgplayer': 'https://mtgjson.com/links/5c9b95591fc5f990'}",rare,,a5af083f-5820-4185-ac04-4c4368f7703c,1e919096-40ab-4a32-8486-cc932d829c05,afb0c14c-41ac-4536-bfce-f1c36066b278,,THS,,,Aura,,,71001,"Enchant Mountain you control
When Chained to the Rocks enters the battlefield, exile target creature an opponent controls until Chained to the Rocks leaves the battlefield. (That creature returns under its owner's control.)",,Enchantment — Aura,Enchantment,01caa474-14be-5983-bd08-c8f50b054fc8,,
64204,64205,Karl Kopinski,,,"mtgo,paper",draft,black,,191623,191347,,43757,U,,U,6.0,,13112.0,,,,,"nonfoil,foil",,,,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flying,Scry",English,normal,,,,{5}{U},6.0,264212,208743,,3aa33658-0b1d-5e85-ae8e-db07f09aa0ce,50219,50218,373628,Horizon Scholar,51,,,"Flying
When Horizon Scholar enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",Creature — Sphinx,,4,"CMR,M19,THS",,"{'cardKingdom': 'https://mtgjson.com/links/b1b3ea91d68d87dc', 'cardKingdomFoil': 'https://mtgjson.com/links/84ffeced81d3a0dc', 'cardmarket': 'https://mtgjson.com/links/0b82876ae7343ee7', 'tcgplayer': 'https://mtgjson.com/links/6a14cd62b63f7c7a'}",uncommon,,abbbb721-0c80-4cc2-b036-e629c0c95956,f59ac1db-696d-4edc-8ba4-77fff133bfc3,29933a32-3738-4ec5-aa6d-ce3684e2e5a3,,THS,,,Sphinx,,,71323,"Flying
When Horizon Scholar enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",4,Creature — Sphinx,Creature,00bda72f-3d27-543b-8fde-d1a7510c9552,,
64288,64289,Eric Deschamps,,,"mtgo,paper",draft,black,,191532,191194,,43903,R,,R,4.0,,486.0,,,,,"nonfoil,foil",,,nyxtouched,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Indestructible,English,normal,"{'brawl': False, 'commander': True, 'oathbreaker': False}",,,{3}{R},4.0,264047,208647,,548cb504-e345-5a4e-8224-b76a561b04e8,50313,50312,373556,"Purphoros, God of the Forge",135,,,"Indestructible
As long as your devotion to red is less than five, Purphoros isn't a creature.
Whenever another creature enters the battlefield under your control, Purphoros deals 2 damage to each opponent.
{2}{R}: Creatures you control get +1/+0 until end of turn.",Legendary Enchantment Creature — God,,6,"MB1,P22,SLD,THS",,"{'cardKingdom': 'https://mtgjson.com/links/f58eb1fdd927a37e', 'cardKingdomFoil': 'https://mtgjson.com/links/e6cbdc5826bca3dd', 'cardmarket': 'https://mtgjson.com/links/4df57706ff807f84', 'tcgplayer': 'https://mtgjson.com/links/f7a3183a892cf984'}",mythic,,7bf6baf2-d20b-467d-8929-abefcf7dfa99,ec71ca9d-6a39-483d-938c-d37018b41fb0,4fdbbec2-e921-4b63-958d-f9ba1e417197,,THS,,,God,Legendary,,71042,"Indestructible
As long as your devotion to red is less than five, Purphoros isn't a creature.
Whenever another creature enters the battlefield under your control, Purphoros deals 2 damage to each opponent.
{2}{R}: Creatures you control get +1/+0 until end of turn.",5,Legendary Enchantment Creature — God,"Enchantment,Creature",0289496f-53e7-5d8b-b8ff-330abcf15cb0,,
64523,64524,Tom Kyffin,,,"mtgo,paper",draft,black,,,28060,,43129,B,,B,2.0,,15140.0,,,,,nonfoil,,,,1997,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shadow,English,normal,,,,{1}{B},2.0,8750,1329,,c98999d6-f0c8-5f43-9235-0b26a24e2449,9968,9967,4649,Dauthi Ghoul,121,,,"Shadow (This creature can block or be blocked by only creatures with shadow.)
Whenever any creature with shadow is put into any graveyard from play, put a +1/+1 counter on Dauthi Ghoul.",Summon - Zombie,,1,TMP,,"{'cardKingdom': 'https://mtgjson.com/links/f85d360035ff6bba', 'cardmarket': 'https://mtgjson.com/links/6976882f58382d4d', 'tcgplayer': 'https://mtgjson.com/links/1bfeec683f38e1b9'}",uncommon,,0a70778e-8171-4d97-b86c-d4d92b7e7f06,5a0edbea-5256-40ad-85cf-9ba5c1a50227,5bf39f9e-4f06-4637-b0fc-5d21b926f6f4,,TMP,,,"Dauthi,Zombie",,,5511,"Shadow (This creature can block or be blocked by only creatures with shadow.)
Whenever a creature with shadow dies, put a +1/+1 counter on Dauthi Ghoul.",1,Creature — Dauthi Zombie,Creature,03319ea9-da2c-5dee-8867-b19a288152b3,,
64570,64571,Allen Williams,,,"mtgo,paper",draft,black,,,28032,,43101,R,,R,4.0,,10729.0,,,,,nonfoil,,,,1997,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{2}{R}{R},4.0,8903,933,,43d9c777-da43-549b-ac83-3c1a6f79ab54,9856,9855,4808,Chaotic Goo,168,,,"Chaotic Goo comes into play with three +1/+1 counters on it.
During your upkeep, you may flip a coin. If you win the flip, add a +1/+1 counter to Chaotic Goo. Otherwise, remove a +1/+1 counter from it.",Summon - Ooze,,0,TMP,,"{'cardKingdom': 'https://mtgjson.com/links/a3898a85d8a1ed91', 'cardmarket': 'https://mtgjson.com/links/ee26d0ef6ae0e83a', 'tcgplayer': 'https://mtgjson.com/links/94a327612656e17f'}",rare,,0e9881a4-3078-4fe0-be09-54ddad1d18a0,058a199f-6c4d-47ac-8355-59428bd50084,d1005625-0a78-4f8e-bf51-80458fc0e9d6,,TMP,,,Ooze,,,5483,"Chaotic Goo enters the battlefield with three +1/+1 counters on it.
At the beginning of your upkeep, you may flip a coin. If you win the flip, put a +1/+1 counter on Chaotic Goo. If you lose the flip, remove a +1/+1 counter from Chaotic Goo.",0,Creature — Ooze,Creature,0108d635-1c56-57d8-877b-b8f040ce59cc,,
64621,64622,Terese Nielsen,,,"mtgo,paper",draft,black,,,28035,,43104,G,,G,3.0,,11095.0,,,,,nonfoil,,"""One day we shall walk where once was water.""
—Eladamri, Lord of Leaves",,1997,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{2}{G},3.0,8848,967,,95937e8c-49b6-51c5-9010-20e2339bc2a7,10034,10033,4753,Choke,219,,,Islands do not untap during their controllers' untap phases.,Enchantment,,,"8ED,MP2,TMP,WC99",,"{'cardKingdom': 'https://mtgjson.com/links/f96ea78fcc201622', 'cardmarket': 'https://mtgjson.com/links/5d255270c692656e', 'tcgplayer': 'https://mtgjson.com/links/a5ca41797b62176c'}",uncommon,,e2f85205-3c4f-4411-b09c-d1271be56dde,c9a00403-9b97-40d3-89c9-f144c31e9a7e,057fa60b-10b0-4612-be0d-157076c82241,,TMP,,,,,,5486,Islands don't untap during their controllers' untap steps.,,Enchantment,Enchantment,01cfeb86-c276-5644-8d42-e93065baaee2,,
65287,65288,Quinton Hoover,,,"mtgo,paper",draft,black,,121460,121170,,44079,W,,W,2.0,,14038.0,,,,,"nonfoil,foil",,"The people of Amrou were scattered by war and driven into hiding. Scouts maintain the beacon fires that signal ""return"" and ""home.""",,2003,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,English,normal,,,,{1}{W},2.0,13760,8307,,40aa3e85-d900-5982-aa77-224983f7efd7,25686,25685,113619,Amrou Scout,1,,,"{4}, {T}: Search your library for a Rebel card with converted mana cost 3 or less and put it into play. Then shuffle your library.",Creature - Kithkin Rebel Scout,,2,"MMA,TSP,TSR",,"{'cardKingdom': 'https://mtgjson.com/links/29883be188102398', 'cardKingdomFoil': 'https://mtgjson.com/links/95d2d7363183d528', 'cardmarket': 'https://mtgjson.com/links/9d2843d04c2369a7', 'tcgplayer': 'https://mtgjson.com/links/31d5b9a7eb47ee2a'}",common,,ea3e05e5-1340-4010-b39b-3571a5829840,1f2e659f-a499-47f4-b152-e979288ca819,4c80112a-8ff5-4ca4-8737-b8d499d78982,,TSP,,,"Kithkin,Rebel,Scout",,,14153,"{4}, {T}: Search your library for a Rebel permanent card with mana value 3 or less, put it onto the battlefield, then shuffle.",1,Creature — Kithkin Rebel Scout,Creature,02ea741e-e664-50ea-b4c6-f461870d309a,,
